100	1	2	10000.000000	-0.000137	11.111
101	2	3	10000.000000	-0.000137	11.111
102	3	4	10000.000000	-0.000137	11.111
103	4	5	10000.000000	-0.000137	11.111
104	5	6	10000.000000	-0.000137	11.111
105	6	7	10000.000000	-0.000137	11.111
106	7	8	10000.000000	-0.000137	11.111
107	8	9	10000.000000	-0.000137	11.111
108	9	10	10000.000000	-0.000137	11.111
109	10	11	10000.000000	-0.000137	11.111
110	11	12	10000.000000	-0.000137	11.111
111	12	13	10000.000000	-0.000137	11.111
112	13	14	10000.000000	-0.000137	11.111
113	14	15	10000.000000	-0.000137	11.111
114	15	16	10000.000000	-0.000137	11.111
115	16	17	10000.000000	-0.000137	11.111
116	17	18	10000.000000	-0.000137	11.111
117	18	19	10000.000000	-0.000137	11.111
118	19	20	10000.000000	-0.000137	11.111
119	20	21	10000.000000	-0.000137	11.111
120	21	22	10000.000000	-0.000137	11.111
121	22	23	10000.000000	-0.000137	11.111
122	23	24	10000.000000	-0.000945	11.111
123	24	25	10000.000000	-0.000945	11.111
124	25	26	10000.000000	-0.000945	11.111
125	26	27	10000.000000	-0.000945	11.111
126	27	28	10000.000000	-0.000945	11.111
127	28	29	10000.000000	-0.000945	11.111
128	29	30	10000.000000	0.000088	11.111
129	30	31	10000.000000	0.000088	11.111
130	31	32	10000.000000	0.000088	11.111
131	32	33	10000.000000	0.000088	11.111
